Freq.	V(n008)/i(v1)
2.32809125766496e+003	(2.39971787333232e+002dB,1.79958412139909e+002°)
2.33345806228096e+003	(2.39971787307920e+002dB,1.79958316270154e+002°)
2.33883723865931e+003	(2.39971787282492e+002dB,1.79958220179396e+002°)
2.34422881531987e+003	(2.39971787256946e+002dB,1.79958123867128e+002°)
2.34963282084826e+003	(2.39971787231282e+002dB,1.79958027332838e+002°)
2.35504928389596e+003	(2.39971787205500e+002dB,1.79957930576015e+002°)
2.36047823318053e+003	(2.39971787179599e+002dB,1.79957833596146e+002°)
2.36591969748571e+003	(2.39971787153578e+002dB,1.79957736392716e+002°)
2.37137370566161e+003	(2.39971787127437e+002dB,1.79957638965210e+002°)
2.37684028662483e+003	(2.39971787101175e+002dB,1.79957541313112e+002°)
2.38231946935864e+003	(2.39971787074792e+002dB,1.79957443435903e+002°)
2.38781128291313e+003	(2.39971787048288e+002dB,1.79957345333066e+002°)
2.39331575640534e+003	(2.39971787021661e+002dB,1.79957247004079e+002°)
2.39883291901944e+003	(2.39971786994911e+002dB,1.79957148448422e+002°)
2.40436280000688e+003	(2.39971786968038e+002dB,1.79957049665572e+002°)
2.40990542868654e+003	(2.39971786941040e+002dB,1.79956950655005e+002°)
2.41546083444489e+003	(2.39971786913918e+002dB,1.79956851416196e+002°)
2.42102904673613e+003	(2.39971786886671e+002dB,1.79956751948620e+002°)
2.42661009508236e+003	(2.39971786859298e+002dB,1.79956652251748e+002°)
2.43220400907376e+003	(2.39971786831799e+002dB,1.79956552325053e+002°)
2.43781081836870e+003	(2.39971786804173e+002dB,1.79956452168004e+002°)
2.44343055269392e+003	(2.39971786776419e+002dB,1.79956351780070e+002°)
2.44906324184469e+003	(2.39971786748538e+002dB,1.79956251160720e+002°)
2.45470891568498e+003	(2.39971786720527e+002dB,1.79956150309420e+002°)
2.46036760414758e+003	(2.39971786692387e+002dB,1.79956049225634e+002°)
2.46603933723429e+003	(2.39971786664118e+002dB,1.79955947908828e+002°)
2.47172414501608e+003	(2.39971786635717e+002dB,1.79955846358463e+002°)
2.47742205763323e+003	(2.39971786607186e+002dB,1.79955744574003e+002°)
2.48313310529552e+003	(2.39971786578523e+002dB,1.79955642554906e+002°)
2.48885731828234e+003	(2.39971786549728e+002dB,1.79955540300632e+002°)
2.49459472694290e+003	(2.39971786520800e+002dB,1.79955437810639e+002°)
2.50034536169638e+003	(2.39971786491738e+002dB,1.79955335084384e+002°)
2.50610925303206e+003	(2.39971786462543e+002dB,1.79955232121321e+002°)
2.51188643150953e+003	(2.39971786433212e+002dB,1.79955128920906e+002°)
2.51767692775880e+003	(2.39971786403746e+002dB,1.79955025482591e+002°)
2.52348077248052e+003	(2.39971786374144e+002dB,1.79954921805827e+002°)
2.52929799644609e+003	(2.39971786344406e+002dB,1.79954817890064e+002°)
2.53512863049785e+003	(2.39971786314530e+002dB,1.79954713734753e+002°)
2.54097270554925e+003	(2.39971786284516e+002dB,1.79954609339340e+002°)
2.54683025258499e+003	(2.39971786254364e+002dB,1.79954504703273e+002°)
2.55270130266119e+003	(2.39971786224072e+002dB,1.79954399825996e+002°)
2.55858588690559e+003	(2.39971786193641e+002dB,1.79954294706953e+002°)
2.56448403651766e+003	(2.39971786163069e+002dB,1.79954189345587e+002°)
2.57039578276881e+003	(2.39971786132357e+002dB,1.79954083741340e+002°)
2.57632115700252e+003	(2.39971786101502e+002dB,1.79953977893652e+002°)
2.58226019063454e+003	(2.39971786070505e+002dB,1.79953871801960e+002°)
2.58821291515303e+003	(2.39971786039365e+002dB,1.79953765465704e+002°)
2.59417936211876e+003	(2.39971786008081e+002dB,1.79953658884319e+002°)
2.60015956316521e+003	(2.39971785976653e+002dB,1.79953552057240e+002°)
2.60615354999884e+003	(2.39971785945080e+002dB,1.79953444983901e+002°)
2.61216135439915e+003	(2.39971785913361e+002dB,1.79953337663733e+002°)
2.61818300821893e+003	(2.39971785881495e+002dB,1.79953230096169e+002°)
2.62421854338438e+003	(2.39971785849483e+002dB,1.79953122280638e+002°)
2.63026799189532e+003	(2.39971785817322e+002dB,1.79953014216567e+002°)
2.63633138582532e+003	(2.39971785785014e+002dB,1.79952905903385e+002°)
2.64240875732189e+003	(2.39971785752556e+002dB,1.79952797340517e+002°)
2.64850013860664e+003	(2.39971785719948e+002dB,1.79952688527387e+002°)
2.65460556197548e+003	(2.39971785687190e+002dB,1.79952579463419e+002°)
2.66072505979875e+003	(2.39971785654281e+002dB,1.79952470148034e+002°)
2.66685866452142e+003	(2.39971785621220e+002dB,1.79952360580653e+002°)
2.67300640866325e+003	(2.39971785588006e+002dB,1.79952250760694e+002°)
2.67916832481897e+003	(2.39971785554639e+002dB,1.79952140687576e+002°)
2.68534444565845e+003	(2.39971785521118e+002dB,1.79952030360715e+002°)
2.69153480392685e+003	(2.39971785487442e+002dB,1.79951919779526e+002°)
2.69773943244486e+003	(2.39971785453610e+002dB,1.79951808943423e+002°)
2.70395836410878e+003	(2.39971785419623e+002dB,1.79951697851818e+002°)
2.71019163189078e+003	(2.39971785385479e+002dB,1.79951586504122e+002°)
2.71643926883902e+003	(2.39971785351177e+002dB,1.79951474899745e+002°)
2.72270130807785e+003	(2.39971785316716e+002dB,1.79951363038095e+002°)
2.72897778280798e+003	(2.39971785282097e+002dB,1.79951250918579e+002°)
2.73526872630665e+003	(2.39971785247318e+002dB,1.79951138540602e+002°)
2.74157417192782e+003	(2.39971785212378e+002dB,1.79951025903570e+002°)
2.74789415310233e+003	(2.39971785177277e+002dB,1.79950913006884e+002°)
2.75422870333810e+003	(2.39971785142014e+002dB,1.79950799849946e+002°)
2.76057785622028e+003	(2.39971785106589e+002dB,1.79950686432157e+002°)
2.76694164541145e+003	(2.39971785071000e+002dB,1.79950572752914e+002°)
2.77332010465178e+003	(2.39971785035246e+002dB,1.79950458811616e+002°)
2.77971326775922e+003	(2.39971784999328e+002dB,1.79950344607657e+002°)
2.78612116862970e+003	(2.39971784963243e+002dB,1.79950230140433e+002°)
2.79254384123727e+003	(2.39971784926992e+002dB,1.79950115409337e+002°)
2.79898131963430e+003	(2.39971784890574e+002dB,1.79950000413760e+002°)
2.80543363795165e+003	(2.39971784853988e+002dB,1.79949885153094e+002°)
2.81190083039887e+003	(2.39971784817233e+002dB,1.79949769626725e+002°)
2.81838293126439e+003	(2.39971784780308e+002dB,1.79949653834043e+002°)
2.82487997491564e+003	(2.39971784743213e+002dB,1.79949537774434e+002°)
2.83139199579931e+003	(2.39971784705947e+002dB,1.79949421447281e+002°)
2.83791902844149e+003	(2.39971784668508e+002dB,1.79949304851968e+002°)
2.84446110744785e+003	(2.39971784630897e+002dB,1.79949187987878e+002°)
2.85101826750384e+003	(2.39971784593112e+002dB,1.79949070854390e+002°)
2.85759054337488e+003	(2.39971784555153e+002dB,1.79948953450883e+002°)
2.86417796990651e+003	(2.39971784517018e+002dB,1.79948835776736e+002°)
2.87078058202462e+003	(2.39971784478708e+002dB,1.79948717831324e+002°)
2.87739841473560e+003	(2.39971784440221e+002dB,1.79948599614021e+002°)
2.88403150312654e+003	(2.39971784401556e+002dB,1.79948481124202e+002°)
2.89067988236540e+003	(2.39971784362712e+002dB,1.79948362361238e+002°)
2.89734358770125e+003	(2.39971784323689e+002dB,1.79948243324498e+002°)
2.90402265446438e+003	(2.39971784284487e+002dB,1.79948124013353e+002°)
2.91071711806653e+003	(2.39971784245103e+002dB,1.79948004427170e+002°)
2.91742701400109e+003	(2.39971784205537e+002dB,1.79947884565314e+002°)
2.92415237784326e+003	(2.39971784165789e+002dB,1.79947764427150e+002°)
2.93089324525025e+003	(2.39971784125858e+002dB,1.79947644012042e+002°)
2.93764965196146e+003	(2.39971784085742e+002dB,1.79947523319350e+002°)
2.94442163379869e+003	(2.39971784045441e+002dB,1.79947402348435e+002°)
2.95120922666631e+003	(2.39971784004953e+002dB,1.79947281098655e+002°)
2.95801246655147e+003	(2.39971783964280e+002dB,1.79947159569368e+002°)
2.96483138952427e+003	(2.39971783923418e+002dB,1.79947037759930e+002°)
2.97166603173795e+003	(2.39971783882367e+002dB,1.79946915669694e+002°)
2.97851642942911e+003	(2.39971783841128e+002dB,1.79946793298013e+002°)
2.98538261891788e+003	(2.39971783799697e+002dB,1.79946670644239e+002°)
2.99226463660811e+003	(2.39971783758076e+002dB,1.79946547707721e+002°)
2.99916251898757e+003	(2.39971783716263e+002dB,1.79946424487808e+002°)
3.00607630262815e+003	(2.39971783674256e+002dB,1.79946300983845e+002°)
3.01300602418604e+003	(2.39971783632056e+002dB,1.79946177195180e+002°)
3.01995172040194e+003	(2.39971783589661e+002dB,1.79946053121154e+002°)
3.02691342810123e+003	(2.39971783547070e+002dB,1.79945928761110e+002°)
3.03389118419419e+003	(2.39971783504282e+002dB,1.79945804114390e+002°)
3.04088502567620e+003	(2.39971783461297e+002dB,1.79945679180331e+002°)
3.04789498962790e+003	(2.39971783418114e+002dB,1.79945553958272e+002°)
3.05492111321543e+003	(2.39971783374732e+002dB,1.79945428447549e+002°)
3.06196343369060e+003	(2.39971783331149e+002dB,1.79945302647497e+002°)
3.06902198839108e+003	(2.39971783287365e+002dB,1.79945176557448e+002°)
3.07609681474063e+003	(2.39971783243378e+002dB,1.79945050176734e+002°)
3.08318795024927e+003	(2.39971783199189e+002dB,1.79944923504685e+002°)
3.09029543251351e+003	(2.39971783154796e+002dB,1.79944796540629e+002°)
3.09741929921650e+003	(2.39971783110198e+002dB,1.79944669283894e+002°)
3.10455958812827e+003	(2.39971783065394e+002dB,1.79944541733804e+002°)
3.11171633710594e+003	(2.39971783020384e+002dB,1.79944413889684e+002°)
3.11888958409385e+003	(2.39971782975165e+002dB,1.79944285750855e+002°)
3.12607936712387e+003	(2.39971782929738e+002dB,1.79944157316638e+002°)
3.13328572431550e+003	(2.39971782884101e+002dB,1.79944028586353e+002°)
3.14050869387613e+003	(2.39971782838254e+002dB,1.79943899559316e+002°)
3.14774831410123e+003	(2.39971782792195e+002dB,1.79943770234844e+002°)
3.15500462337454e+003	(2.39971782745923e+002dB,1.79943640612251e+002°)
3.16227766016829e+003	(2.39971782699438e+002dB,1.79943510690850e+002°)
3.16956746304341e+003	(2.39971782652738e+002dB,1.79943380469952e+002°)
3.17687407064968e+003	(2.39971782605823e+002dB,1.79943249948867e+002°)
3.18419752172604e+003	(2.39971782558691e+002dB,1.79943119126902e+002°)
3.19153785510067e+003	(2.39971782511341e+002dB,1.79942988003365e+002°)
3.19889510969131e+003	(2.39971782463774e+002dB,1.79942856577559e+002°)
3.20626932450538e+003	(2.39971782415986e+002dB,1.79942724848789e+002°)
3.21366053864023e+003	(2.39971782367978e+002dB,1.79942592816355e+002°)
3.22106879128335e+003	(2.39971782319748e+002dB,1.79942460479558e+002°)
3.22849412171255e+003	(2.39971782271296e+002dB,1.79942327837696e+002°)
3.23593656929619e+003	(2.39971782222620e+002dB,1.79942194890066e+002°)
3.24339617349340e+003	(2.39971782173719e+002dB,1.79942061635964e+002°)
3.25087297385425e+003	(2.39971782124593e+002dB,1.79941928074681e+002°)
3.25836701002000e+003	(2.39971782075240e+002dB,1.79941794205512e+002°)
3.26587832172327e+003	(2.39971782025659e+002dB,1.79941660027745e+002°)
3.27340694878829e+003	(2.39971781975849e+002dB,1.79941525540669e+002°)
3.28095293113110e+003	(2.39971781925810e+002dB,1.79941390743572e+002°)
3.28851630875974e+003	(2.39971781875539e+002dB,1.79941255635739e+002°)
3.29609712177449e+003	(2.39971781825037e+002dB,1.79941120216453e+002°)
3.30369541036806e+003	(2.39971781774301e+002dB,1.79940984484996e+002°)
3.31131121482582e+003	(2.39971781723331e+002dB,1.79940848440650e+002°)
3.31894457552601e+003	(2.39971781672126e+002dB,1.79940712082692e+002°)
3.32659553293995e+003	(2.39971781620684e+002dB,1.79940575410400e+002°)
3.33426412763226e+003	(2.39971781569006e+002dB,1.79940438423049e+002°)
3.34195040026105e+003	(2.39971781517088e+002dB,1.79940301119912e+002°)
3.34965439157818e+003	(2.39971781464931e+002dB,1.79940163500263e+002°)
3.35737614242945e+003	(2.39971781412533e+002dB,1.79940025563371e+002°)
3.36511569375481e+003	(2.39971781359894e+002dB,1.79939887308505e+002°)
3.37287308658860e+003	(2.39971781307011e+002dB,1.79939748734932e+002°)
3.38064836205972e+003	(2.39971781253884e+002dB,1.79939609841917e+002°)
3.38844156139193e+003	(2.39971781200512e+002dB,1.79939470628724e+002°)
3.39625272590399e+003	(2.39971781146894e+002dB,1.79939331094615e+002°)
3.40408189700991e+003	(2.39971781093028e+002dB,1.79939191238851e+002°)
3.41192911621919e+003	(2.39971781038914e+002dB,1.79939051060689e+002°)
3.41979442513699e+003	(2.39971780984550e+002dB,1.79938910559386e+002°)
3.42767786546441e+003	(2.39971780929935e+002dB,1.79938769734198e+002°)
3.43557947899865e+003	(2.39971780875068e+002dB,1.79938628584378e+002°)
3.44349930763329e+003	(2.39971780819947e+002dB,1.79938487109178e+002°)
3.45143739335846e+003	(2.39971780764572e+002dB,1.79938345307847e+002°)
3.45939377826112e+003	(2.39971780708942e+002dB,1.79938203179635e+002°)
3.46736850452522e+003	(2.39971780653055e+002dB,1.79938060723786e+002°)
3.47536161443196e+003	(2.39971780596910e+002dB,1.79937917939547e+002°)
3.48337315036002e+003	(2.39971780540505e+002dB,1.79937774826159e+002°)
3.49140315478576e+003	(2.39971780483841e+002dB,1.79937631382865e+002°)
3.49945167028347e+003	(2.39971780426915e+002dB,1.79937487608904e+002°)
3.50751873952558e+003	(2.39971780369726e+002dB,1.79937343503514e+002°)
3.51560440528288e+003	(2.39971780312273e+002dB,1.79937199065930e+002°)
3.52370871042477e+003	(2.39971780254555e+002dB,1.79937054295387e+002°)
3.53183169791947e+003	(2.39971780196570e+002dB,1.79936909191117e+002°)
3.53997341083424e+003	(2.39971780138318e+002dB,1.79936763752351e+002°)
3.54813389233565e+003	(2.39971780079797e+002dB,1.79936617978318e+002°)
3.55631318568975e+003	(2.39971780021006e+002dB,1.79936471868246e+002°)
3.56451133426234e+003	(2.39971779961944e+002dB,1.79936325421358e+002°)
3.57272838151918e+003	(2.39971779902609e+002dB,1.79936178636880e+002°)
3.58096437102626e+003	(2.39971779843000e+002dB,1.79936031514033e+002°)
3.58921934644995e+003	(2.39971779783116e+002dB,1.79935884052037e+002°)
3.59749335155732e+003	(2.39971779722956e+002dB,1.79935736250110e+002°)
3.60578643021632e+003	(2.39971779662518e+002dB,1.79935588107468e+002°)
3.61409862639603e+003	(2.39971779601801e+002dB,1.79935439623327e+002°)
3.62242998416688e+003	(2.39971779540803e+002dB,1.79935290796898e+002°)
3.63078054770091e+003	(2.39971779479524e+002dB,1.79935141627393e+002°)
3.63915036127196e+003	(2.39971779417963e+002dB,1.79934992114022e+002°)
3.64753946925597e+003	(2.39971779356117e+002dB,1.79934842255990e+002°)
3.65594791613114e+003	(2.39971779293986e+002dB,1.79934692052505e+002°)
3.66437574647822e+003	(2.39971779231568e+002dB,1.79934541502769e+002°)
3.67282300498074e+003	(2.39971779168861e+002dB,1.79934390605985e+002°)
3.68128973642520e+003	(2.39971779105866e+002dB,1.79934239361352e+002°)
3.68977598570139e+003	(2.39971779042580e+002dB,1.79934087768068e+002°)
3.69828179780255e+003	(2.39971778979001e+002dB,1.79933935825330e+002°)
3.70680721782565e+003	(2.39971778915129e+002dB,1.79933783532333e+002°)
3.71535229097161e+003	(2.39971778850963e+002dB,1.79933630888269e+002°)
3.72391706254557e+003	(2.39971778786500e+002dB,1.79933477892328e+002°)
3.73250157795709e+003	(2.39971778721739e+002dB,1.79933324543700e+002°)
3.74110588272042e+003	(2.39971778656680e+002dB,1.79933170841571e+002°)
3.74973002245472e+003	(2.39971778591321e+002dB,1.79933016785127e+002°)
3.75837404288433e+003	(2.39971778525659e+002dB,1.79932862373551e+002°)
3.76703798983897e+003	(2.39971778459695e+002dB,1.79932707606024e+002°)
3.77572190925404e+003	(2.39971778393426e+002dB,1.79932552481726e+002°)
3.78442584717082e+003	(2.39971778326852e+002dB,1.79932396999834e+002°)
3.79314984973670e+003	(2.39971778259970e+002dB,1.79932241159525e+002°)
3.80189396320550e+003	(2.39971778192779e+002dB,1.79932084959971e+002°)
3.81065823393761e+003	(2.39971778125278e+002dB,1.79931928400345e+002°)
3.81944270840035e+003	(2.39971778057466e+002dB,1.79931771479816e+002°)
3.82824743316811e+003	(2.39971777989341e+002dB,1.79931614197554e+002°)
3.83707245492267e+003	(2.39971777920901e+002dB,1.79931456552723e+002°)
3.84591782045342e+003	(2.39971777852145e+002dB,1.79931298544489e+002°)
3.85478357665760e+003	(2.39971777783072e+002dB,1.79931140172013e+002°)
3.86366977054057e+003	(2.39971777713681e+002dB,1.79930981434456e+002°)
3.87257644921605e+003	(2.39971777643969e+002dB,1.79930822330976e+002°)
3.88150365990636e+003	(2.39971777573935e+002dB,1.79930662860730e+002°)
3.89045144994268e+003	(2.39971777503578e+002dB,1.79930503022872e+002°)
3.89941986676531e+003	(2.39971777432896e+002dB,1.79930342816555e+002°)
3.90840895792390e+003	(2.39971777361888e+002dB,1.79930182240930e+002°)
3.91741877107771e+003	(2.39971777290552e+002dB,1.79930021295145e+002°)
3.92644935399587e+003	(2.39971777218887e+002dB,1.79929859978347e+002°)
3.93550075455765e+003	(2.39971777146891e+002dB,1.79929698289681e+002°)
3.94457302075266e+003	(2.39971777074563e+002dB,1.79929536228289e+002°)
3.95366620068115e+003	(2.39971777001901e+002dB,1.79929373793313e+002°)
3.96278034255427e+003	(2.39971776928904e+002dB,1.79929210983891e+002°)
3.97191549469428e+003	(2.39971776855570e+002dB,1.79929047799160e+002°)
3.98107170553485e+003	(2.39971776781897e+002dB,1.79928884238255e+002°)
3.99024902362129e+003	(2.39971776707884e+002dB,1.79928720300308e+002°)
3.99944749761085e+003	(2.39971776633530e+002dB,1.79928555984452e+002°)
4.00866717627290e+003	(2.39971776558832e+002dB,1.79928391289814e+002°)
4.01790810848927e+003	(2.39971776483790e+002dB,1.79928226215521e+002°)
4.02717034325446e+003	(2.39971776408401e+002dB,1.79928060760699e+002°)
4.03645392967592e+003	(2.39971776332665e+002dB,1.79927894924469e+002°)
4.04575891697430e+003	(2.39971776256578e+002dB,1.79927728705954e+002°)
4.05508535448371e+003	(2.39971776180141e+002dB,1.79927562104271e+002°)
4.06443329165200e+003	(2.39971776103351e+002dB,1.79927395118538e+002°)
4.07380277804099e+003	(2.39971776026206e+002dB,1.79927227747868e+002°)
4.08319386332679e+003	(2.39971775948706e+002dB,1.79927059991376e+002°)
4.09260659729998e+003	(2.39971775870847e+002dB,1.79926891848170e+002°)
4.10204102986593e+003	(2.39971775792630e+002dB,1.79926723317361e+002°)
4.11149721104509e+003	(2.39971775714051e+002dB,1.79926554398055e+002°)
4.12097519097317e+003	(2.39971775635109e+002dB,1.79926385089355e+002°)
4.13047501990148e+003	(2.39971775555804e+002dB,1.79926215390365e+002°)
4.13999674819717e+003	(2.39971775476132e+002dB,1.79926045300184e+002°)
4.14954042634349e+003	(2.39971775396092e+002dB,1.79925874817912e+002°)
4.15910610494009e+003	(2.39971775315683e+002dB,1.79925703942643e+002°)
4.16869383470322e+003	(2.39971775234903e+002dB,1.79925532673473e+002°)
4.17830366646608e+003	(2.39971775153750e+002dB,1.79925361009493e+002°)
4.18793565117905e+003	(2.39971775072223e+002dB,1.79925188949793e+002°)
4.19758983990994e+003	(2.39971774990319e+002dB,1.79925016493461e+002°)
4.20726628384430e+003	(2.39971774908037e+002dB,1.79924843639583e+002°)
