Freq.	V(n004)
2.28034207200037e+003	(-9.70968225200328e+001dB,1.79541400135775e+002°)
2.28559880337539e+003	(-9.70567090694683e+001dB,1.79540341097705e+002°)
2.29086765276773e+003	(-9.70165950944929e+001dB,1.79539279605408e+002°)
2.29614864811232e+003	(-9.69764805926788e+001dB,1.79538215653138e+002°)
2.30144181740846e+003	(-9.69363655615874e+001dB,1.79537149235133e+002°)
2.30674718872002e+003	(-9.68962499987685e+001dB,1.79536080345617e+002°)
2.31206479017555e+003	(-9.68561339017608e+001dB,1.79535008978803e+002°)
2.31739464996843e+003	(-9.68160172680912e+001dB,1.79533935128886e+002°)
2.32273679635706e+003	(-9.67759000952756e+001dB,1.79532858790051e+002°)
2.32809125766496e+003	(-9.67357823808179e+001dB,1.79531779956465e+002°)
2.33345806228096e+003	(-9.66956641222106e+001dB,1.79530698622284e+002°)
2.33883723865931e+003	(-9.66555453169346e+001dB,1.79529614781650e+002°)
2.34422881531987e+003	(-9.66154259624592e+001dB,1.79528528428687e+002°)
2.34963282084826e+003	(-9.65753060562417e+001dB,1.79527439557509e+002°)
2.35504928389596e+003	(-9.65351855957276e+001dB,1.79526348162214e+002°)
2.36047823318053e+003	(-9.64950645783509e+001dB,1.79525254236885e+002°)
2.36591969748571e+003	(-9.64549430015333e+001dB,1.79524157775593e+002°)
2.37137370566161e+003	(-9.64148208626846e+001dB,1.79523058772392e+002°)
2.37684028662483e+003	(-9.63746981592028e+001dB,1.79521957221323e+002°)
2.38231946935864e+003	(-9.63345748884735e+001dB,1.79520853116412e+002°)
2.38781128291313e+003	(-9.62944510478703e+001dB,1.79519746451672e+002°)
2.39331575640534e+003	(-9.62543266347547e+001dB,1.79518637221100e+002°)
2.39883291901944e+003	(-9.62142016464758e+001dB,1.79517525418679e+002°)
2.40436280000688e+003	(-9.61740760803705e+001dB,1.79516411038376e+002°)
2.40990542868654e+003	(-9.61339499337632e+001dB,1.79515294074146e+002°)
2.41546083444489e+003	(-9.60938232039660e+001dB,1.79514174519927e+002°)
2.42102904673613e+003	(-9.60536958882784e+001dB,1.79513052369644e+002°)
2.42661009508236e+003	(-9.60135679839875e+001dB,1.79511927617207e+002°)
2.43220400907376e+003	(-9.59734394883676e+001dB,1.79510800256510e+002°)
2.43781081836870e+003	(-9.59333103986804e+001dB,1.79509670281432e+002°)
2.44343055269392e+003	(-9.58931807121752e+001dB,1.79508537685839e+002°)
2.44906324184469e+003	(-9.58530504260880e+001dB,1.79507402463582e+002°)
2.45470891568498e+003	(-9.58129195376423e+001dB,1.79506264608496e+002°)
2.46036760414758e+003	(-9.57727880440486e+001dB,1.79505124114400e+002°)
2.46603933723429e+003	(-9.57326559425043e+001dB,1.79503980975100e+002°)
2.47172414501608e+003	(-9.56925232301943e+001dB,1.79502835184386e+002°)
2.47742205763323e+003	(-9.56523899042897e+001dB,1.79501686736033e+002°)
2.48313310529552e+003	(-9.56122559619489e+001dB,1.79500535623802e+002°)
2.48885731828234e+003	(-9.55721214003170e+001dB,1.79499381841437e+002°)
2.49459472694290e+003	(-9.55319862165258e+001dB,1.79498225382668e+002°)
2.50034536169638e+003	(-9.54918504076939e+001dB,1.79497066241208e+002°)
2.50610925303206e+003	(-9.54517139709264e+001dB,1.79495904410757e+002°)
2.51188643150953e+003	(-9.54115769033149e+001dB,1.79494739884999e+002°)
2.51767692775880e+003	(-9.53714392019375e+001dB,1.79493572657602e+002°)
2.52348077248052e+003	(-9.53313008638589e+001dB,1.79492402722219e+002°)
2.52929799644609e+003	(-9.52911618861298e+001dB,1.79491230072487e+002°)
2.53512863049785e+003	(-9.52510222657876e+001dB,1.79490054702028e+002°)
2.54097270554925e+003	(-9.52108819998557e+001dB,1.79488876604448e+002°)
2.54683025258499e+003	(-9.51707410853437e+001dB,1.79487695773338e+002°)
2.55270130266119e+003	(-9.51305995192473e+001dB,1.79486512202274e+002°)
2.55858588690559e+003	(-9.50904572985482e+001dB,1.79485325884815e+002°)
2.56448403651766e+003	(-9.50503144202142e+001dB,1.79484136814504e+002°)
2.57039578276881e+003	(-9.50101708811988e+001dB,1.79482944984870e+002°)
2.57632115700252e+003	(-9.49700266784416e+001dB,1.79481750389424e+002°)
2.58226019063454e+003	(-9.49298818088676e+001dB,1.79480553021664e+002°)
2.58821291515303e+003	(-9.48897362693879e+001dB,1.79479352875069e+002°)
2.59417936211876e+003	(-9.48495900568991e+001dB,1.79478149943104e+002°)
2.60015956316521e+003	(-9.48094431682832e+001dB,1.79476944219218e+002°)
2.60615354999884e+003	(-9.47692956004078e+001dB,1.79475735696843e+002°)
2.61216135439915e+003	(-9.47291473501262e+001dB,1.79474524369395e+002°)
2.61818300821893e+003	(-9.46889984142766e+001dB,1.79473310230276e+002°)
2.62421854338438e+003	(-9.46488487896828e+001dB,1.79472093272869e+002°)
2.63026799189532e+003	(-9.46086984731539e+001dB,1.79470873490543e+002°)
2.63633138582532e+003	(-9.45685474614838e+001dB,1.79469650876649e+002°)
2.64240875732189e+003	(-9.45283957514519e+001dB,1.79468425424523e+002°)
2.64850013860664e+003	(-9.44882433398224e+001dB,1.79467197127483e+002°)
2.65460556197548e+003	(-9.44480902233445e+001dB,1.79465965978834e+002°)
2.66072505979875e+003	(-9.44079363987521e+001dB,1.79464731971861e+002°)
2.66685866452142e+003	(-9.43677818627643e+001dB,1.79463495099835e+002°)
2.67300640866325e+003	(-9.43276266120846e+001dB,1.79462255356008e+002°)
2.67916832481897e+003	(-9.42874706434013e+001dB,1.79461012733619e+002°)
2.68534444565845e+003	(-9.42473139533873e+001dB,1.79459767225886e+002°)
2.69153480392685e+003	(-9.42071565387000e+001dB,1.79458518826015e+002°)
2.69773943244486e+003	(-9.41669983959812e+001dB,1.79457267527192e+002°)
2.70395836410878e+003	(-9.41268395218571e+001dB,1.79456013322587e+002°)
2.71019163189078e+003	(-9.40866799129384e+001dB,1.79454756205355e+002°)
2.71643926883902e+003	(-9.40465195658196e+001dB,1.79453496168631e+002°)
2.72270130807785e+003	(-9.40063584770798e+001dB,1.79452233205536e+002°)
2.72897778280798e+003	(-9.39661966432820e+001dB,1.79450967309173e+002°)
2.73526872630665e+003	(-9.39260340609731e+001dB,1.79449698472627e+002°)
2.74157417192782e+003	(-9.38858707266840e+001dB,1.79448426688969e+002°)
2.74789415310233e+003	(-9.38457066369297e+001dB,1.79447151951249e+002°)
2.75422870333810e+003	(-9.38055417882086e+001dB,1.79445874252503e+002°)
2.76057785622028e+003	(-9.37653761770030e+001dB,1.79444593585748e+002°)
2.76694164541145e+003	(-9.37252097997789e+001dB,1.79443309943985e+002°)
2.77332010465178e+003	(-9.36850426529857e+001dB,1.79442023320198e+002°)
2.77971326775922e+003	(-9.36448747330562e+001dB,1.79440733707352e+002°)
2.78612116862970e+003	(-9.36047060364069e+001dB,1.79439441098396e+002°)
2.79254384123727e+003	(-9.35645365594374e+001dB,1.79438145486262e+002°)
2.79898131963430e+003	(-9.35243662985307e+001dB,1.79436846863863e+002°)
2.80543363795165e+003	(-9.34841952500526e+001dB,1.79435545224096e+002°)
2.81190083039887e+003	(-9.34440234103524e+001dB,1.79434240559840e+002°)
2.81838293126439e+003	(-9.34038507757622e+001dB,1.79432932863956e+002°)
2.82487997491564e+003	(-9.33636773425971e+001dB,1.79431622129288e+002°)
2.83139199579931e+003	(-9.33235031071550e+001dB,1.79430308348661e+002°)
2.83791902844149e+003	(-9.32833280657164e+001dB,1.79428991514885e+002°)
2.84446110744785e+003	(-9.32431522145449e+001dB,1.79427671620750e+002°)
2.85101826750384e+003	(-9.32029755498864e+001dB,1.79426348659028e+002°)
2.85759054337488e+003	(-9.31627980679692e+001dB,1.79425022622474e+002°)
2.86417796990651e+003	(-9.31226197650043e+001dB,1.79423693503827e+002°)
2.87078058202462e+003	(-9.30824406371850e+001dB,1.79422361295803e+002°)
2.87739841473560e+003	(-9.30422606806869e+001dB,1.79421025991105e+002°)
2.88403150312654e+003	(-9.30020798916675e+001dB,1.79419687582416e+002°)
2.89067988236540e+003	(-9.29618982662668e+001dB,1.79418346062399e+002°)
2.89734358770125e+003	(-9.29217158006066e+001dB,1.79417001423703e+002°)
2.90402265446438e+003	(-9.28815324907907e+001dB,1.79415653658955e+002°)
2.91071711806653e+003	(-9.28413483329047e+001dB,1.79414302760765e+002°)
2.91742701400109e+003	(-9.28011633230160e+001dB,1.79412948721725e+002°)
2.92415237784326e+003	(-9.27609774571736e+001dB,1.79411591534410e+002°)
2.93089324525025e+003	(-9.27207907314084e+001dB,1.79410231191373e+002°)
2.93764965196146e+003	(-9.26806031417323e+001dB,1.79408867685152e+002°)
2.94442163379869e+003	(-9.26404146841391e+001dB,1.79407501008264e+002°)
2.95120922666631e+003	(-9.26002253546036e+001dB,1.79406131153209e+002°)
2.95801246655147e+003	(-9.25600351490821e+001dB,1.79404758112468e+002°)
2.96483138952427e+003	(-9.25198440635119e+001dB,1.79403381878503e+002°)
2.97166603173795e+003	(-9.24796520938113e+001dB,1.79402002443757e+002°)
2.97851642942911e+003	(-9.24394592358797e+001dB,1.79400619800655e+002°)
2.98538261891788e+003	(-9.23992654855976e+001dB,1.79399233941604e+002°)
2.99226463660811e+003	(-9.23590708388258e+001dB,1.79397844858989e+002°)
2.99916251898757e+003	(-9.23188752914061e+001dB,1.79396452545179e+002°)
3.00607630262815e+003	(-9.22786788391611e+001dB,1.79395056992522e+002°)
3.01300602418604e+003	(-9.22384814778936e+001dB,1.79393658193350e+002°)
3.01995172040194e+003	(-9.21982832033870e+001dB,1.79392256139971e+002°)
3.02691342810123e+003	(-9.21580840114049e+001dB,1.79390850824679e+002°)
3.03389118419419e+003	(-9.21178838976913e+001dB,1.79389442239746e+002°)
3.04088502567620e+003	(-9.20776828579705e+001dB,1.79388030377424e+002°)
3.04789498962790e+003	(-9.20374808879464e+001dB,1.79386615229948e+002°)
3.05492111321543e+003	(-9.19972779833034e+001dB,1.79385196789532e+002°)
3.06196343369060e+003	(-9.19570741397053e+001dB,1.79383775048371e+002°)
3.06902198839108e+003	(-9.19168693527961e+001dB,1.79382349998641e+002°)
3.07609681474063e+003	(-9.18766636181993e+001dB,1.79380921632497e+002°)
3.08318795024927e+003	(-9.18364569315179e+001dB,1.79379489942076e+002°)
3.09029543251351e+003	(-9.17962492883344e+001dB,1.79378054919495e+002°)
3.09741929921650e+003	(-9.17560406842110e+001dB,1.79376616556851e+002°)
3.10455958812827e+003	(-9.17158311146888e+001dB,1.79375174846220e+002°)
3.11171633710594e+003	(-9.16756205752884e+001dB,1.79373729779662e+002°)
3.11888958409385e+003	(-9.16354090615094e+001dB,1.79372281349212e+002°)
3.12607936712387e+003	(-9.15951965688303e+001dB,1.79370829546888e+002°)
3.13328572431550e+003	(-9.15549830927087e+001dB,1.79369374364689e+002°)
3.14050869387613e+003	(-9.15147686285809e+001dB,1.79367915794592e+002°)
3.14774831410123e+003	(-9.14745531718619e+001dB,1.79366453828553e+002°)
3.15500462337454e+003	(-9.14343367179454e+001dB,1.79364988458512e+002°)
3.16227766016829e+003	(-9.13941192622034e+001dB,1.79363519676383e+002°)
3.16956746304341e+003	(-9.13539007999866e+001dB,1.79362047474065e+002°)
3.17687407064968e+003	(-9.13136813266239e+001dB,1.79360571843434e+002°)
3.18419752172604e+003	(-9.12734608374222e+001dB,1.79359092776345e+002°)
3.19153785510067e+003	(-9.12332393276667e+001dB,1.79357610264635e+002°)
3.19889510969131e+003	(-9.11930167926206e+001dB,1.79356124300117e+002°)
3.20626932450538e+003	(-9.11527932275250e+001dB,1.79354634874588e+002°)
3.21366053864023e+003	(-9.11125686275985e+001dB,1.79353141979820e+002°)
3.22106879128335e+003	(-9.10723429880380e+001dB,1.79351645607567e+002°)
3.22849412171255e+003	(-9.10321163040172e+001dB,1.79350145749560e+002°)
3.23593656929619e+003	(-9.09918885706879e+001dB,1.79348642397512e+002°)
3.24339617349340e+003	(-9.09516597831790e+001dB,1.79347135543114e+002°)
3.25087297385425e+003	(-9.09114299365967e+001dB,1.79345625178034e+002°)
3.25836701002000e+003	(-9.08711990260243e+001dB,1.79344111293922e+002°)
3.26587832172327e+003	(-9.08309670465222e+001dB,1.79342593882405e+002°)
3.27340694878829e+003	(-9.07907339931277e+001dB,1.79341072935090e+002°)
3.28095293113110e+003	(-9.07504998608551e+001dB,1.79339548443563e+002°)
3.28851630875974e+003	(-9.07102646446950e+001dB,1.79338020399386e+002°)
3.29609712177449e+003	(-9.06700283396151e+001dB,1.79336488794103e+002°)
3.30369541036806e+003	(-9.06297909405593e+001dB,1.79334953619236e+002°)
3.31131121482582e+003	(-9.05895524424480e+001dB,1.79333414866285e+002°)
3.31894457552601e+003	(-9.05493128401777e+001dB,1.79331872526727e+002°)
3.32659553293995e+003	(-9.05090721286213e+001dB,1.79330326592020e+002°)
3.33426412763226e+003	(-9.04688303026276e+001dB,1.79328777053599e+002°)
3.34195040026105e+003	(-9.04285873570214e+001dB,1.79327223902878e+002°)
3.34965439157818e+003	(-9.03883432866033e+001dB,1.79325667131249e+002°)
3.35737614242945e+003	(-9.03480980861496e+001dB,1.79324106730082e+002°)
3.36511569375481e+003	(-9.03078517504122e+001dB,1.79322542690724e+002°)
3.37287308658860e+003	(-9.02676042741184e+001dB,1.79320975004502e+002°)
3.38064836205972e+003	(-9.02273556519711e+001dB,1.79319403662721e+002°)
3.38844156139193e+003	(-9.01871058786482e+001dB,1.79317828656662e+002°)
3.39625272590399e+003	(-9.01468549488028e+001dB,1.79316249977586e+002°)
3.40408189700991e+003	(-9.01066028570630e+001dB,1.79314667616730e+002°)
3.41192911621919e+003	(-9.00663495980318e+001dB,1.79313081565311e+002°)
3.41979442513699e+003	(-9.00260951662871e+001dB,1.79311491814520e+002°)
3.42767786546441e+003	(-8.99858395563813e+001dB,1.79309898355529e+002°)
3.43557947899865e+003	(-8.99455827628413e+001dB,1.79308301179486e+002°)
3.44349930763329e+003	(-8.99053247801685e+001dB,1.79306700277518e+002°)
3.45143739335846e+003	(-8.98650656028386e+001dB,1.79305095640726e+002°)
3.45939377826112e+003	(-8.98248052253016e+001dB,1.79303487260193e+002°)
3.46736850452522e+003	(-8.97845436419811e+001dB,1.79301875126975e+002°)
3.47536161443196e+003	(-8.97442808472752e+001dB,1.79300259232108e+002°)
3.48337315036002e+003	(-8.97040168355554e+001dB,1.79298639566604e+002°)
3.49140315478576e+003	(-8.96637516011670e+001dB,1.79297016121451e+002°)
3.49945167028347e+003	(-8.96234851384289e+001dB,1.79295388887617e+002°)
3.50751873952558e+003	(-8.95832174416333e+001dB,1.79293757856044e+002°)
3.51560440528288e+003	(-8.95429485050459e+001dB,1.79292123017653e+002°)
3.52370871042477e+003	(-8.95026783229055e+001dB,1.79290484363339e+002°)
3.53183169791947e+003	(-8.94624068894237e+001dB,1.79288841883977e+002°)
3.53997341083424e+003	(-8.94221341987854e+001dB,1.79287195570416e+002°)
3.54813389233565e+003	(-8.93818602451480e+001dB,1.79285545413483e+002°)
3.55631318568975e+003	(-8.93415850226419e+001dB,1.79283891403982e+002°)
3.56451133426234e+003	(-8.93013085253696e+001dB,1.79282233532692e+002°)
3.57272838151918e+003	(-8.92610307474063e+001dB,1.79280571790369e+002°)
3.58096437102626e+003	(-8.92207516827994e+001dB,1.79278906167745e+002°)
3.58921934644995e+003	(-8.91804713255684e+001dB,1.79277236655529e+002°)
3.59749335155732e+003	(-8.91401896697049e+001dB,1.79275563244405e+002°)
3.60578643021632e+003	(-8.90999067091724e+001dB,1.79273885925035e+002°)
3.61409862639603e+003	(-8.90596224379058e+001dB,1.79272204688054e+002°)
3.62242998416688e+003	(-8.90193368498121e+001dB,1.79270519524076e+002°)
3.63078054770091e+003	(-8.89790499387695e+001dB,1.79268830423688e+002°)
3.63915036127196e+003	(-8.89387616986275e+001dB,1.79267137377456e+002°)
3.64753946925597e+003	(-8.88984721232070e+001dB,1.79265440375919e+002°)
3.65594791613114e+003	(-8.88581812062997e+001dB,1.79263739409593e+002°)
3.66437574647822e+003	(-8.88178889416685e+001dB,1.79262034468969e+002°)
3.67282300498074e+003	(-8.87775953230470e+001dB,1.79260325544513e+002°)
3.68128973642520e+003	(-8.87373003441393e+001dB,1.79258612626668e+002°)
3.68977598570139e+003	(-8.86970039986201e+001dB,1.79256895705852e+002°)
3.69828179780255e+003	(-8.86567062801347e+001dB,1.79255174772456e+002°)
3.70680721782565e+003	(-8.86164071822982e+001dB,1.79253449816849e+002°)
3.71535229097161e+003	(-8.85761066986962e+001dB,1.79251720829374e+002°)
3.72391706254557e+003	(-8.85358048228840e+001dB,1.79249987800348e+002°)
3.73250157795709e+003	(-8.84955015483867e+001dB,1.79248250720065e+002°)
3.74110588272042e+003	(-8.84551968686993e+001dB,1.79246509578793e+002°)
3.74973002245472e+003	(-8.84148907772860e+001dB,1.79244764366773e+002°)
3.75837404288433e+003	(-8.83745832675805e+001dB,1.79243015074225e+002°)
3.76703798983897e+003	(-8.83342743329859e+001dB,1.79241261691338e+002°)
3.77572190925404e+003	(-8.82939639668741e+001dB,1.79239504208281e+002°)
3.78442584717082e+003	(-8.82536521625861e+001dB,1.79237742615194e+002°)
3.79314984973670e+003	(-8.82133389134316e+001dB,1.79235976902192e+002°)
3.80189396320550e+003	(-8.81730242126891e+001dB,1.79234207059366e+002°)
3.81065823393761e+003	(-8.81327080536053e+001dB,1.79232433076779e+002°)
3.81944270840035e+003	(-8.80923904293955e+001dB,1.79230654944470e+002°)
3.82824743316811e+003	(-8.80520713332430e+001dB,1.79228872652451e+002°)
3.83707245492267e+003	(-8.80117507582993e+001dB,1.79227086190708e+002°)
3.84591782045342e+003	(-8.79714286976837e+001dB,1.79225295549202e+002°)
3.85478357665760e+003	(-8.79311051444832e+001dB,1.79223500717866e+002°)
3.86366977054057e+003	(-8.78907800917525e+001dB,1.79221701686609e+002°)
3.87257644921605e+003	(-8.78504535325135e+001dB,1.79219898445312e+002°)
3.88150365990636e+003	(-8.78101254597554e+001dB,1.79218090983830e+002°)
3.89045144994268e+003	(-8.77697958664349e+001dB,1.79216279291992e+002°)
3.89941986676531e+003	(-8.77294647454750e+001dB,1.79214463359600e+002°)
3.90840895792390e+003	(-8.76891320897662e+001dB,1.79212643176429e+002°)
3.91741877107771e+003	(-8.76487978921651e+001dB,1.79210818732229e+002°)
3.92644935399587e+003	(-8.76084621454949e+001dB,1.79208990016720e+002°)
3.93550075455765e+003	(-8.75681248425454e+001dB,1.79207157019598e+002°)
3.94457302075266e+003	(-8.75277859760721e+001dB,1.79205319730532e+002°)
3.95366620068115e+003	(-8.74874455387968e+001dB,1.79203478139161e+002°)
3.96278034255427e+003	(-8.74471035234072e+001dB,1.79201632235100e+002°)
3.97191549469428e+003	(-8.74067599225564e+001dB,1.79199782007935e+002°)
3.98107170553485e+003	(-8.73664147288633e+001dB,1.79197927447226e+002°)
3.99024902362129e+003	(-8.73260679349118e+001dB,1.79196068542504e+002°)
3.99944749761085e+003	(-8.72857195332513e+001dB,1.79194205283273e+002°)
4.00866717627290e+003	(-8.72453695163959e+001dB,1.79192337659011e+002°)
4.01790810848927e+003	(-8.72050178768250e+001dB,1.79190465659167e+002°)
4.02717034325446e+003	(-8.71646646069821e+001dB,1.79188589273160e+002°)
4.03645392967592e+003	(-8.71243096992757e+001dB,1.79186708490386e+002°)
4.04575891697430e+003	(-8.70839531460784e+001dB,1.79184823300209e+002°)
4.05508535448371e+003	(-8.70435949397269e+001dB,1.79182933691967e+002°)
4.06443329165200e+003	(-8.70032350725222e+001dB,1.79181039654970e+002°)
4.07380277804099e+003	(-8.69628735367287e+001dB,1.79179141178497e+002°)
4.08319386332679e+003	(-8.69225103245747e+001dB,1.79177238251803e+002°)
4.09260659729998e+003	(-8.68821454282521e+001dB,1.79175330864111e+002°)
4.10204102986593e+003	(-8.68417788399158e+001dB,1.79173419004617e+002°)
4.11149721104509e+003	(-8.68014105516841e+001dB,1.79171502662490e+002°)
4.12097519097317e+003	(-8.67610405556381e+001dB,1.79169581826866e+002°)
4.13047501990148e+003	(-8.67206688438216e+001dB,1.79167656486858e+002°)
