Freq.,Vvin/iv3
2.64850013860664e+003,2.39971785719455e+002,1.79952688527202e+002
2.65460556197548e+003,2.39971785686694e+002,1.79952579463232e+002
2.66072505979875e+003,2.39971785653783e+002,1.79952470147846e+002
2.66685866452142e+003,2.39971785620719e+002,1.79952360580463e+002
2.67300640866325e+003,2.39971785587503e+002,1.79952250760503e+002
2.67916832481897e+003,2.39971785554134e+002,1.79952140687383e+002
2.68534444565845e+003,2.39971785520610e+002,1.79952030360521e+002
2.69153480392685e+003,2.39971785486932e+002,1.79951919779330e+002
2.69773943244486e+003,2.39971785453098e+002,1.79951808943225e+002
2.70395836410878e+003,2.39971785419108e+002,1.79951697851619e+002
2.71019163189078e+003,2.39971785384962e+002,1.79951586503921e+002
2.71643926883902e+003,2.39971785350657e+002,1.79951474899543e+002
2.72270130807785e+003,2.39971785316195e+002,1.79951363037891e+002
2.72897778280798e+003,2.39971785281573e+002,1.79951250918373e+002
2.73526872630665e+003,2.39971785246791e+002,1.79951138540396e+002
2.74157417192782e+003,2.39971785211849e+002,1.79951025903361e+002
2.74789415310233e+003,2.39971785176746e+002,1.79950913006674e+002
2.75422870333810e+003,2.39971785141480e+002,1.79950799849735e+002
2.76057785622028e+003,2.39971785106052e+002,1.79950686431944e+002
2.76694164541145e+003,2.39971785070460e+002,1.79950572752699e+002
2.77332010465178e+003,2.39971785034704e+002,1.79950458811399e+002
2.77971326775922e+003,2.39971784998783e+002,1.79950344607439e+002
2.78612116862970e+003,2.39971784962697e+002,1.79950230140213e+002
2.79254384123727e+003,2.39971784926443e+002,1.79950115409115e+002
2.79898131963430e+003,2.39971784890022e+002,1.79950000413537e+002
2.80543363795165e+003,2.39971784853434e+002,1.79949885152868e+002
2.81190083039887e+003,2.39971784816676e+002,1.79949769626498e+002
2.81838293126439e+003,2.39971784779749e+002,1.79949653833815e+002
2.82487997491564e+003,2.39971784742651e+002,1.79949537774203e+002
2.83139199579931e+003,2.39971784705382e+002,1.79949421447049e+002
2.83791902844149e+003,2.39971784667941e+002,1.79949304851734e+002
2.84446110744785e+003,2.39971784630327e+002,1.79949187987642e+002
2.85101826750384e+003,2.39971784592539e+002,1.79949070854152e+002
2.85759054337488e+003,2.39971784554577e+002,1.79948953450644e+002
2.86417796990651e+003,2.39971784516440e+002,1.79948835776495e+002
2.87078058202462e+003,2.39971784478127e+002,1.79948717831081e+002
2.87739841473560e+003,2.39971784439637e+002,1.79948599613776e+002
2.88403150312654e+003,2.39971784400969e+002,1.79948481123955e+002
2.89067988236540e+003,2.39971784362123e+002,1.79948362360989e+002
2.89734358770125e+003,2.39971784323098e+002,1.79948243324248e+002
2.90402265446438e+003,2.39971784283892e+002,1.79948124013101e+002
2.91071711806653e+003,2.39971784244506e+002,1.79948004426915e+002
2.91742701400109e+003,2.39971784204937e+002,1.79947884565058e+002
2.92415237784326e+003,2.39971784165186e+002,1.79947764426892e+002
2.93089324525025e+003,2.39971784125252e+002,1.79947644011781e+002
2.93764965196146e+003,2.39971784085133e+002,1.79947523319087e+002
2.94442163379869e+003,2.39971784044829e+002,1.79947402348170e+002
2.95120922666631e+003,2.39971784004339e+002,1.79947281098389e+002
2.95801246655147e+003,2.39971783963662e+002,1.79947159569100e+002
2.96483138952427e+003,2.39971783922798e+002,1.79947037759659e+002
2.97166603173795e+003,2.39971783881745e+002,1.79946915669421e+002
2.97851642942911e+003,2.39971783840502e+002,1.79946793297739e+002
2.98538261891788e+003,2.39971783799069e+002,1.79946670643962e+002
2.99226463660811e+003,2.39971783757444e+002,1.79946547707442e+002
2.99916251898757e+003,2.39971783715628e+002,1.79946424487527e+002
3.00607630262815e+003,2.39971783673619e+002,1.79946300983562e+002
3.01300602418604e+003,2.39971783631415e+002,1.79946177194894e+002
3.01995172040194e+003,2.39971783589017e+002,1.79946053120866e+002
3.02691342810123e+003,2.39971783546423e+002,1.79945928760820e+002
3.03389118419419e+003,2.39971783503633e+002,1.79945804114098e+002
3.04088502567620e+003,2.39971783460645e+002,1.79945679180037e+002
3.04789498962790e+003,2.39971783417459e+002,1.79945553957976e+002
3.05492111321543e+003,2.39971783374073e+002,1.79945428447251e+002
3.06196343369060e+003,2.39971783330487e+002,1.79945302647196e+002
3.06902198839108e+003,2.39971783286700e+002,1.79945176557145e+002
3.07609681474063e+003,2.39971783242711e+002,1.79945050176429e+002
3.08318795024927e+003,2.39971783198518e+002,1.79944923504377e+002
3.09029543251351e+003,2.39971783154122e+002,1.79944796540319e+002
3.09741929921650e+003,2.39971783109521e+002,1.79944669283582e+002
3.10455958812827e+003,2.39971783064714e+002,1.79944541733489e+002
3.11171633710594e+003,2.39971783019700e+002,1.79944413889366e+002
3.11888958409385e+003,2.39971782974478e+002,1.79944285750535e+002
3.12607936712387e+003,2.39971782929048e+002,1.79944157316316e+002
3.13328572431550e+003,2.39971782883408e+002,1.79944028586028e+002
3.14050869387613e+003,2.39971782837557e+002,1.79943899558989e+002
3.14774831410123e+003,2.39971782791495e+002,1.79943770234515e+002
3.15500462337454e+003,2.39971782745220e+002,1.79943640611919e+002
3.16227766016829e+003,2.39971782698731e+002,1.79943510690516e+002
3.16956746304341e+003,2.39971782652028e+002,1.79943380469615e+002
3.17687407064968e+003,2.39971782605110e+002,1.79943249948527e+002
3.18419752172604e+003,2.39971782557975e+002,1.79943119126560e+002
3.19153785510067e+003,2.39971782510622e+002,1.79942988003020e+002
3.19889510969131e+003,2.39971782463050e+002,1.79942856577212e+002
3.20626932450538e+003,2.39971782415260e+002,1.79942724848439e+002
3.21366053864023e+003,2.39971782367248e+002,1.79942592816002e+002
3.22106879128335e+003,2.39971782319015e+002,1.79942460479203e+002
3.22849412171255e+003,2.39971782270559e+002,1.79942327837338e+002
3.23593656929619e+003,2.39971782221880e+002,1.79942194889706e+002
3.24339617349340e+003,2.39971782172976e+002,1.79942061635600e+002
3.25087297385425e+003,2.39971782123846e+002,1.79941928074315e+002
3.25836701002000e+003,2.39971782074489e+002,1.79941794205143e+002
3.26587832172327e+003,2.39971782024905e+002,1.79941660027373e+002
3.27340694878829e+003,2.39971781975092e+002,1.79941525540295e+002
3.28095293113110e+003,2.39971781925049e+002,1.79941390743195e+002
3.28851630875974e+003,2.39971781874774e+002,1.79941255635359e+002
3.29609712177449e+003,2.39971781824268e+002,1.79941120216070e+002
3.30369541036806e+003,2.39971781773529e+002,1.79940984484611e+002
3.31131121482582e+003,2.39971781722555e+002,1.79940848440261e+002
3.31894457552601e+003,2.39971781671347e+002,1.79940712082300e+002
3.32659553293995e+003,2.39971781619902e+002,1.79940575410005e+002
3.33426412763226e+003,2.39971781568219e+002,1.79940438422651e+002
3.34195040026105e+003,2.39971781516298e+002,1.79940301119512e+002
3.34965439157818e+003,2.39971781464137e+002,1.79940163499860e+002
3.35737614242945e+003,2.39971781411736e+002,1.79940025562964e+002
3.36511569375481e+003,2.39971781359092e+002,1.79939887308095e+002
3.37287308658860e+003,2.39971781306206e+002,1.79939748734519e+002
3.38064836205972e+003,2.39971781253075e+002,1.79939609841501e+002
3.38844156139193e+003,2.39971781199700e+002,1.79939470628305e+002
3.39625272590399e+003,2.39971781146077e+002,1.79939331094193e+002
3.40408189700991e+003,2.39971781092208e+002,1.79939191238426e+002
3.41192911621919e+003,2.39971781038090e+002,1.79939051060260e+002
3.41979442513699e+003,2.39971780983722e+002,1.79938910558955e+002
3.42767786546441e+003,2.39971780929103e+002,1.79938769733764e+002
3.43557947899865e+003,2.39971780874232e+002,1.79938628583940e+002
3.44349930763329e+003,2.39971780819107e+002,1.79938487108737e+002
3.45143739335846e+003,2.39971780763729e+002,1.79938345307403e+002
3.45939377826112e+003,2.39971780708094e+002,1.79938203179187e+002
3.46736850452522e+003,2.39971780652203e+002,1.79938060723335e+002
3.47536161443196e+003,2.39971780596054e+002,1.79937917939092e+002
3.48337315036002e+003,2.39971780539646e+002,1.79937774825701e+002
3.49140315478576e+003,2.39971780482977e+002,1.79937631382404e+002
3.49945167028347e+003,2.39971780426047e+002,1.79937487608439e+002
3.50751873952558e+003,2.39971780368854e+002,1.79937343503045e+002
3.51560440528288e+003,2.39971780311397e+002,1.79937199065458e+002
3.52370871042477e+003,2.39971780253675e+002,1.79937054294911e+002
3.53183169791947e+003,2.39971780195686e+002,1.79936909190638e+002
3.53997341083424e+003,2.39971780137430e+002,1.79936763751869e+002
3.54813389233565e+003,2.39971780078905e+002,1.79936617977832e+002
3.55631318568975e+003,2.39971780020110e+002,1.79936471867756e+002
3.56451133426234e+003,2.39971779961043e+002,1.79936325420865e+002
3.57272838151918e+003,2.39971779901704e+002,1.79936178636384e+002
3.58096437102626e+003,2.39971779842091e+002,1.79936031513533e+002
3.58921934644995e+003,2.39971779782202e+002,1.79935884051533e+002
3.59749335155732e+003,2.39971779722038e+002,1.79935736249602e+002
3.60578643021632e+003,2.39971779661595e+002,1.79935588106957e+002
3.61409862639603e+003,2.39971779600874e+002,1.79935439622811e+002
3.62242998416688e+003,2.39971779539872e+002,1.79935290796379e+002
3.63078054770091e+003,2.39971779478589e+002,1.79935141626870e+002
3.63915036127196e+003,2.39971779417023e+002,1.79934992113495e+002
3.64753946925597e+003,2.39971779355173e+002,1.79934842255460e+002
3.65594791613114e+003,2.39971779293037e+002,1.79934692051970e+002
3.66437574647822e+003,2.39971779230615e+002,1.79934541502230e+002
3.67282300498074e+003,2.39971779167904e+002,1.79934390605442e+002
3.68128973642520e+003,2.39971779104904e+002,1.79934239360805e+002
3.68977598570139e+003,2.39971779041613e+002,1.79934087767517e+002
3.69828179780255e+003,2.39971778978030e+002,1.79933935824776e+002
3.70680721782565e+003,2.39971778914154e+002,1.79933783531774e+002
3.71535229097161e+003,2.39971778849982e+002,1.79933630887706e+002
3.72391706254557e+003,2.39971778785515e+002,1.79933477891761e+002
3.73250157795709e+003,2.39971778720750e+002,1.79933324543128e+002
3.74110588272042e+003,2.39971778655686e+002,1.79933170840995e+002
3.74973002245472e+003,2.39971778590322e+002,1.79933016784547e+002
3.75837404288433e+003,2.39971778524656e+002,1.79932862372967e+002
3.76703798983897e+003,2.39971778458687e+002,1.79932707605436e+002
3.77572190925404e+003,2.39971778392413e+002,1.79932552481133e+002
3.78442584717082e+003,2.39971778325834e+002,1.79932396999237e+002
3.79314984973670e+003,2.39971778258947e+002,1.79932241158923e+002
3.80189396320550e+003,2.39971778191752e+002,1.79932084959365e+002
3.81065823393761e+003,2.39971778124246e+002,1.79931928399734e+002
3.81944270840035e+003,2.39971778056429e+002,1.79931771479202e+002
3.82824743316811e+003,2.39971777988299e+002,1.79931614196934e+002
3.83707245492267e+003,2.39971777919854e+002,1.79931456552099e+002
3.84591782045342e+003,2.39971777851094e+002,1.79931298543860e+002
3.85478357665760e+003,2.39971777782016e+002,1.79931140171380e+002
3.86366977054057e+003,2.39971777712619e+002,1.79930981433818e+002
3.87257644921605e+003,2.39971777642902e+002,1.79930822330333e+002
3.88150365990636e+003,2.39971777572863e+002,1.79930662860082e+002
3.89045144994268e+003,2.39971777502501e+002,1.79930503022220e+002
3.89941986676531e+003,2.39971777431814e+002,1.79930342815898e+002
3.90840895792390e+003,2.39971777360801e+002,1.79930182240268e+002
3.91741877107771e+003,2.39971777289460e+002,1.79930021294478e+002
3.92644935399587e+003,2.39971777217790e+002,1.79929859977676e+002
3.93550075455765e+003,2.39971777145789e+002,1.79929698289004e+002
3.94457302075266e+003,2.39971777073456e+002,1.79929536227608e+002
3.95366620068115e+003,2.39971777000788e+002,1.79929373792626e+002
3.96278034255427e+003,2.39971776927786e+002,1.79929210983199e+002
3.97191549469428e+003,2.39971776854446e+002,1.79929047798463e+002
3.98107170553485e+003,2.39971776780768e+002,1.79928884237553e+002
3.99024902362129e+003,2.39971776706750e+002,1.79928720299602e+002
3.99944749761085e+003,2.39971776632391e+002,1.79928555983740e+002
4.00866717627290e+003,2.39971776557688e+002,1.79928391289097e+002
4.01790810848927e+003,2.39971776482640e+002,1.79928226214799e+002
4.02717034325446e+003,2.39971776407246e+002,1.79928060759971e+002
4.03645392967592e+003,2.39971776331504e+002,1.79927894923736e+002
4.04575891697430e+003,2.39971776255412e+002,1.79927728705216e+002
4.05508535448371e+003,2.39971776178969e+002,1.79927562103527e+002
4.06443329165200e+003,2.39971776102173e+002,1.79927395117788e+002
4.07380277804099e+003,2.39971776025023e+002,1.79927227747114e+002
4.08319386332679e+003,2.39971775947517e+002,1.79927059990615e+002
4.09260659729998e+003,2.39971775869653e+002,1.79926891847405e+002
4.10204102986593e+003,2.39971775791430e+002,1.79926723316590e+002
4.11149721104509e+003,2.39971775712845e+002,1.79926554397278e+002
4.12097519097317e+003,2.39971775633898e+002,1.79926385088572e+002
4.13047501990148e+003,2.39971775554587e+002,1.79926215389576e+002
4.13999674819717e+003,2.39971775474909e+002,1.79926045299390e+002
4.14954042634349e+003,2.39971775394864e+002,1.79925874817112e+002
4.15910610494009e+003,2.39971775314449e+002,1.79925703941837e+002
4.16869383470322e+003,2.39971775233663e+002,1.79925532672661e+002
4.17830366646608e+003,2.39971775152504e+002,1.79925361008675e+002
4.18793565117905e+003,2.39971775070971e+002,1.79925188948970e+002
4.19758983990994e+003,2.39971774989061e+002,1.79925016492632e+002
4.20726628384430e+003,2.39971774906773e+002,1.79924843638747e+002
4.21696503428568e+003,2.39971774824106e+002,1.79924670386400e+002
4.22668614265589e+003,2.39971774741056e+002,1.79924496734672e+002
4.23642966049527e+003,2.39971774657624e+002,1.79924322682642e+002
4.24619563946299e+003,2.39971774573806e+002,1.79924148229388e+002
4.25598413133729e+003,2.39971774489602e+002,1.79923973373983e+002
4.26579518801578e+003,2.39971774405009e+002,1.79923798115503e+002
4.27562886151572e+003,2.39971774320025e+002,1.79923622453016e+002
4.28548520397425e+003,2.39971774234650e+002,1.79923446385593e+002
4.29536426764873e+003,2.39971774148880e+002,1.79923269912300e+002
4.30526610491696e+003,2.39971774062714e+002,1.79923093032200e+002
4.31519076827751e+003,2.39971773976151e+002,1.79922915744357e+002
4.32513831034994e+003,2.39971773889188e+002,1.79922738047830e+002
4.33510878387514e+003,2.39971773801824e+002,1.79922559941678e+002
4.34510224171557e+003,2.39971773714056e+002,1.79922381424956e+002
4.35511873685554e+003,2.39971773625884e+002,1.79922202496717e+002
4.36515832240151e+003,2.39971773537304e+002,1.79922023156014e+002
4.37522105158237e+003,2.39971773448316e+002,1.79921843401895e+002
4.38530697774971e+003,2.39971773358916e+002,1.79921663233408e+002
4.39541615437809e+003,2.39971773269105e+002,1.79921482649596e+002
4.40554863506538e+003,2.39971773178878e+002,1.79921301649504e+002
4.41570447353297e+003,2.39971773088236e+002,1.79921120232171e+002
4.42588372362611e+003,2.39971772997175e+002,1.79920938396635e+002
4.43608643931417e+003,2.39971772905693e+002,1.79920756141933e+002
4.44631267469093e+003,2.39971772813790e+002,1.79920573467098e+002
4.45656248397488e+003,2.39971772721462e+002,1.79920390371162e+002
4.46683592150948e+003,2.39971772628708e+002,1.79920206853154e+002
4.47713304176347e+003,2.39971772535526e+002,1.79920022912101e+002
4.48745389933117e+003,2.39971772441914e+002,1.79919838547029e+002
4.49779854893272e+003,2.39971772347869e+002,1.79919653756959e+002
4.50816704541445e+003,2.39971772253391e+002,1.79919468540912e+002
4.51855944374907e+003,2.39971772158477e+002,1.79919282897906e+002
4.52897579903605e+003,2.39971772063124e+002,1.79919096826957e+002
4.53941616650187e+003,2.39971771967332e+002,1.79918910327078e+002
4.54988060150033e+003,2.39971771871097e+002,1.79918723397281e+002
4.56036915951280e+003,2.39971771774418e+002,1.79918536036575e+002
4.57088189614859e+003,2.39971771677293e+002,1.79918348243966e+002
4.58141886714517e+003,2.39971771579720e+002,1.79918160018458e+002
4.59198012836852e+003,2.39971771481697e+002,1.79917971359055e+002
4.60256573581340e+003,2.39971771383220e+002,1.79917782264756e+002
4.61317574560363e+003,2.39971771284290e+002,1.79917592734558e+002
4.62381021399244e+003,2.39971771184903e+002,1.79917402767456e+002
4.63446919736272e+003,2.39971771085057e+002,1.79917212362444e+002
4.64515275222733e+003,2.39971770984750e+002,1.79917021518511e+002
4.65586093522942e+003,2.39971770883980e+002,1.79916830234647e+002
4.66659380314272e+003,2.39971770782745e+002,1.79916638509837e+002
4.67735141287181e+003,2.39971770681043e+002,1.79916446343065e+002
4.68813382145248e+003,2.39971770578872e+002,1.79916253733312e+002
4.69894108605199e+003,2.39971770476229e+002,1.79916060679556e+002
4.70977326396936e+003,2.39971770373112e+002,1.79915867180775e+002
4.72063041263574e+003,2.39971770269519e+002,1.79915673235942e+002
4.73151258961463e+003,2.39971770165448e+002,1.79915478844030e+002
4.74241985260228e+003,2.39971770060897e+002,1.79915284004007e+002
4.75335225942788e+003,2.39971769955864e+002,1.79915088714841e+002
4.76430986805398e+003,2.39971769850345e+002,1.79914892975497e+002
4.77529273657674e+003,2.39971769744340e+002,1.79914696784937e+002
4.78630092322621e+003,2.39971769637845e+002,1.79914500142120e+002
4.79733448636672e+003,2.39971769530858e+002,1.79914303046005e+002
