Freq.	V(pp)/i(R6)
2.32809125766496e+000	(1.19801016159785e+002dB,1.72715036664931e+002°)
2.33345806228096e+000	(1.19800698060578e+002dB,1.72698420500172e+002°)
2.33883723865931e+000	(1.19800378516536e+002dB,1.72681767245202e+002°)
2.34422881531988e+000	(1.19800057521210e+002dB,1.72665076822749e+002°)
2.34963282084826e+000	(1.19799735068111e+002dB,1.72648349155427e+002°)
2.35504928389597e+000	(1.19799411150731e+002dB,1.72631584165720e+002°)
2.36047823318053e+000	(1.19799085762533e+002dB,1.72614781775994e+002°)
2.36591969748571e+000	(1.19798758896946e+002dB,1.72597941908489e+002°)
2.37137370566161e+000	(1.19798430547371e+002dB,1.72581064485329e+002°)
2.37684028662483e+000	(1.19798100707185e+002dB,1.72564149428507e+002°)
2.38231946935864e+000	(1.19797769369741e+002dB,1.72547196659894e+002°)
2.38781128291313e+000	(1.19797436528353e+002dB,1.72530206101242e+002°)
2.39331575640534e+000	(1.19797102176312e+002dB,1.72513177674181e+002°)
2.39883291901944e+000	(1.19796766306873e+002dB,1.72496111300221e+002°)
2.40436280000689e+000	(1.19796428913275e+002dB,1.72479006900738e+002°)
2.40990542868655e+000	(1.19796089988716e+002dB,1.72461864397002e+002°)
2.41546083444489e+000	(1.19795749526371e+002dB,1.72444683710148e+002°)
2.42102904673613e+000	(1.19795407519388e+002dB,1.72427464761192e+002°)
2.42661009508237e+000	(1.19795063960872e+002dB,1.72410207471039e+002°)
2.43220400907377e+000	(1.19794718843915e+002dB,1.72392911760457e+002°)
2.43781081836870e+000	(1.19794372161570e+002dB,1.72375577550101e+002°)
2.44343055269392e+000	(1.19794023906864e+002dB,1.72358204760501e+002°)
2.44906324184470e+000	(1.19793674072794e+002dB,1.72340793312065e+002°)
2.45470891568498e+000	(1.19793322652321e+002dB,1.72323343125089e+002°)
2.46036760414758e+000	(1.19792969638382e+002dB,1.72305854119735e+002°)
2.46603933723429e+000	(1.19792615023882e+002dB,1.72288326216054e+002°)
2.47172414501608e+000	(1.19792258801696e+002dB,1.72270759333969e+002°)
2.47742205763324e+000	(1.19791900964669e+002dB,1.72253153393285e+002°)
2.48313310529552e+000	(1.19791541505611e+002dB,1.72235508313690e+002°)
2.48885731828234e+000	(1.19791180417308e+002dB,1.72217824014745e+002°)
2.49459472694290e+000	(1.19790817692512e+002dB,1.72200100415895e+002°)
2.50034536169638e+000	(1.19790453323944e+002dB,1.72182337436463e+002°)
2.50610925303206e+000	(1.19790087304289e+002dB,1.72164534995656e+002°)
2.51188643150953e+000	(1.19789719626210e+002dB,1.72146693012555e+002°)
2.51767692775880e+000	(1.19789350282334e+002dB,1.72128811406124e+002°)
2.52348077248052e+000	(1.19788979265254e+002dB,1.72110890095209e+002°)
2.52929799644609e+000	(1.19788606567535e+002dB,1.72092928998536e+002°)
2.53512863049786e+000	(1.19788232181707e+002dB,1.72074928034711e+002°)
2.54097270554925e+000	(1.19787856100273e+002dB,1.72056887122221e+002°)
2.54683025258499e+000	(1.19787478315703e+002dB,1.72038806179431e+002°)
2.55270130266119e+000	(1.19787098820429e+002dB,1.72020685124594e+002°)
2.55858588690559e+000	(1.19786717606856e+002dB,1.72002523875840e+002°)
2.56448403651766e+000	(1.19786334667361e+002dB,1.71984322351177e+002°)
2.57039578276881e+000	(1.19785949994274e+002dB,1.71966080468508e+002°)
2.57632115700252e+000	(1.19785563579907e+002dB,1.71947798145603e+002°)
2.58226019063454e+000	(1.19785175416533e+002dB,1.71929475300121e+002°)
2.58821291515304e+000	(1.19784785496394e+002dB,1.71911111849601e+002°)
2.59417936211876e+000	(1.19784393811694e+002dB,1.71892707711472e+002°)
2.60015956316522e+000	(1.19784000354611e+002dB,1.71874262803035e+002°)
2.60615354999884e+000	(1.19783605117285e+002dB,1.71855777041482e+002°)
2.61216135439915e+000	(1.19783208091824e+002dB,1.71837250343884e+002°)
2.61818300821893e+000	(1.19782809270307e+002dB,1.71818682627192e+002°)
2.62421854338439e+000	(1.19782408644768e+002dB,1.71800073808253e+002°)
2.63026799189533e+000	(1.19782006207222e+002dB,1.71781423803781e+002°)
2.63633138582532e+000	(1.19781601949634e+002dB,1.71762732530392e+002°)
2.64240875732189e+000	(1.19781195863947e+002dB,1.71743999904571e+002°)
2.64850013860664e+000	(1.19780787942067e+002dB,1.71725225842695e+002°)
2.65460556197548e+000	(1.19780378175863e+002dB,1.71706410261025e+002°)
2.66072505979875e+000	(1.19779966557177e+002dB,1.71687553075701e+002°)
2.66685866452142e+000	(1.19779553077802e+002dB,1.71668654202760e+002°)
2.67300640866325e+000	(1.19779137729510e+002dB,1.71649713558115e+002°)
2.67916832481897e+000	(1.19778720504036e+002dB,1.71630731057562e+002°)
2.68534444565845e+000	(1.19778301393070e+002dB,1.71611706616796e+002°)
2.69153480392686e+000	(1.19777880388281e+002dB,1.71592640151386e+002°)
2.69773943244486e+000	(1.19777457481296e+002dB,1.71573531576787e+002°)
2.70395836410878e+000	(1.19777032663703e+002dB,1.71554380808351e+002°)
2.71019163189078e+000	(1.19776605927062e+002dB,1.71535187761308e+002°)
2.71643926883902e+000	(1.19776177262891e+002dB,1.71515952350778e+002°)
2.72270130807785e+000	(1.19775746662674e+002dB,1.71496674491771e+002°)
2.72897778280798e+000	(1.19775314117863e+002dB,1.71477354099177e+002°)
2.73526872630665e+000	(1.19774879619870e+002dB,1.71457991087782e+002°)
2.74157417192782e+000	(1.19774443160074e+002dB,1.71438585372255e+002°)
2.74789415310234e+000	(1.19774004729811e+002dB,1.71419136867157e+002°)
2.75422870333811e+000	(1.19773564320390e+002dB,1.71399645486933e+002°)
2.76057785622028e+000	(1.19773121923077e+002dB,1.71380111145923e+002°)
2.76694164541145e+000	(1.19772677529100e+002dB,1.71360533758356e+002°)
2.77332010465178e+000	(1.19772231129653e+002dB,1.71340913238347e+002°)
2.77971326775923e+000	(1.19771782715901e+002dB,1.71321249499895e+002°)
2.78612116862971e+000	(1.19771332278955e+002dB,1.71301542456907e+002°)
2.79254384123727e+000	(1.19770879809904e+002dB,1.71281792023160e+002°)
2.79898131963430e+000	(1.19770425299789e+002dB,1.71261998112339e+002°)
2.80543363795165e+000	(1.19769968739621e+002dB,1.71242160638009e+002°)
2.81190083039888e+000	(1.19769510120367e+002dB,1.71222279513633e+002°)
2.81838293126439e+000	(1.19769049432962e+002dB,1.71202354652563e+002°)
2.82487997491564e+000	(1.19768586668300e+002dB,1.71182385968041e+002°)
2.83139199579931e+000	(1.19768121817237e+002dB,1.71162373373205e+002°)
2.83791902844149e+000	(1.19767654870588e+002dB,1.71142316781088e+002°)
2.84446110744785e+000	(1.19767185819139e+002dB,1.71122216104607e+002°)
2.85101826750384e+000	(1.19766714653625e+002dB,1.71102071256584e+002°)
2.85759054337488e+000	(1.19766241364751e+002dB,1.71081882149728e+002°)
2.86417796990651e+000	(1.19765765943184e+002dB,1.71061648696638e+002°)
2.87078058202462e+000	(1.19765288379541e+002dB,1.71041370809823e+002°)
2.87739841473560e+000	(1.19764808664415e+002dB,1.71021048401668e+002°)
2.88403150312654e+000	(1.19764326788348e+002dB,1.71000681384469e+002°)
2.89067988236541e+000	(1.19763842741848e+002dB,1.70980269670407e+002°)
2.89734358770125e+000	(1.19763356515386e+002dB,1.70959813171561e+002°)
2.90402265446438e+000	(1.19762868099385e+002dB,1.70939311799915e+002°)
2.91071711806654e+000	(1.19762377484237e+002dB,1.70918765467336e+002°)
2.91742701400110e+000	(1.19761884660286e+002dB,1.70898174085603e+002°)
2.92415237784327e+000	(1.19761389617842e+002dB,1.70877537566380e+002°)
2.93089324525025e+000	(1.19760892347173e+002dB,1.70856855821236e+002°)
2.93764965196146e+000	(1.19760392838503e+002dB,1.70836128761638e+002°)
2.94442163379869e+000	(1.19759891082028e+002dB,1.70815356298944e+002°)
2.95120922666631e+000	(1.19759387067885e+002dB,1.70794538344423e+002°)
2.95801246655147e+000	(1.19758880786179e+002dB,1.70773674809241e+002°)
2.96483138952427e+000	(1.19758372226979e+002dB,1.70752765604456e+002°)
2.97166603173795e+000	(1.19757861380308e+002dB,1.70731810641032e+002°)
2.97851642942912e+000	(1.19757348236144e+002dB,1.70710809829836e+002°)
2.98538261891789e+000	(1.19756832784429e+002dB,1.70689763081635e+002°)
2.99226463660812e+000	(1.19756315015065e+002dB,1.70668670307091e+002°)
2.99916251898758e+000	(1.19755794917907e+002dB,1.70647531416777e+002°)
3.00607630262816e+000	(1.19755272482764e+002dB,1.70626346321175e+002°)
3.01300602418605e+000	(1.19754747699420e+002dB,1.70605114930645e+002°)
3.01995172040194e+000	(1.19754220557599e+002dB,1.70583837155476e+002°)
3.02691342810123e+000	(1.19753691046990e+002dB,1.70562512905852e+002°)
3.03389118419420e+000	(1.19753159157238e+002dB,1.70541142091861e+002°)
3.04088502567620e+000	(1.19752624877956e+002dB,1.70519724623488e+002°)
3.04789498962791e+000	(1.19752088198692e+002dB,1.70498260410643e+002°)
3.05492111321544e+000	(1.19751549108968e+002dB,1.70476749363127e+002°)
3.06196343369060e+000	(1.19751007598263e+002dB,1.70455191390648e+002°)
3.06902198839108e+000	(1.19750463656006e+002dB,1.70433586402825e+002°)
3.07609681474063e+000	(1.19749917271584e+002dB,1.70411934309186e+002°)
3.08318795024928e+000	(1.19749368434339e+002dB,1.70390235019166e+002°)
3.09029543251351e+000	(1.19748817133578e+002dB,1.70368488442101e+002°)
3.09741929921650e+000	(1.19748263358549e+002dB,1.70346694487252e+002°)
3.10455958812828e+000	(1.19747707098474e+002dB,1.70324853063770e+002°)
3.11171633710594e+000	(1.19747148342517e+002dB,1.70302964080732e+002°)
3.11888958409386e+000	(1.19746587079803e+002dB,1.70281027447116e+002°)
3.12607936712388e+000	(1.19746023299414e+002dB,1.70259043071814e+002°)
3.13328572431551e+000	(1.19745456990381e+002dB,1.70237010863634e+002°)
3.14050869387614e+000	(1.19744888141698e+002dB,1.70214930731290e+002°)
3.14774831410124e+000	(1.19744316742307e+002dB,1.70192802583414e+002°)
3.15500462337455e+000	(1.19743742781112e+002dB,1.70170626328545e+002°)
3.16227766016830e+000	(1.19743166246966e+002dB,1.70148401875142e+002°)
3.16956746304341e+000	(1.19742587128682e+002dB,1.70126129131571e+002°)
3.17687407064969e+000	(1.19742005415016e+002dB,1.70103808006130e+002°)
3.18419752172604e+000	(1.19741421094694e+002dB,1.70081438407010e+002°)
3.19153785510068e+000	(1.19740834156388e+002dB,1.70059020242330e+002°)
3.19889510969132e+000	(1.19740244588721e+002dB,1.70036553420130e+002°)
3.20626932450538e+000	(1.19739652380275e+002dB,1.70014037848358e+002°)
3.21366053864023e+000	(1.19739057519583e+002dB,1.69991473434887e+002°)
3.22106879128335e+000	(1.19738459995133e+002dB,1.69968860087505e+002°)
3.22849412171255e+000	(1.19737859795364e+002dB,1.69946197713922e+002°)
3.23593656929620e+000	(1.19737256908673e+002dB,1.69923486221762e+002°)
3.24339617349341e+000	(1.19736651323405e+002dB,1.69900725518576e+002°)
3.25087297385426e+000	(1.19736043027857e+002dB,1.69877915511838e+002°)
3.25836701002000e+000	(1.19735432010284e+002dB,1.69855056108935e+002°)
3.26587832172327e+000	(1.19734818258890e+002dB,1.69832147217181e+002°)
3.27340694878830e+000	(1.19734201761832e+002dB,1.69809188743817e+002°)
3.28095293113110e+000	(1.19733582507221e+002dB,1.69786180595999e+002°)
3.28851630875974e+000	(1.19732960483115e+002dB,1.69763122680817e+002°)
3.29609712177449e+000	(1.19732335677530e+002dB,1.69740014905279e+002°)
3.30369541036806e+000	(1.19731708078429e+002dB,1.69716857176324e+002°)
3.31131121482582e+000	(1.19731077673730e+002dB,1.69693649400810e+002°)
3.31894457552601e+000	(1.19730444451296e+002dB,1.69670391485537e+002°)
3.32659553293996e+000	(1.19729808398953e+002dB,1.69647083337210e+002°)
3.33426412763226e+000	(1.19729169504464e+002dB,1.69623724862487e+002°)
3.34195040026105e+000	(1.19728527755554e+002dB,1.69600315967938e+002°)
3.34965439157819e+000	(1.19727883139894e+002dB,1.69576856560070e+002°)
3.35737614242946e+000	(1.19727235645108e+002dB,1.69553346545316e+002°)
3.36511569375482e+000	(1.19726585258764e+002dB,1.69529785830050e+002°)
3.37287308658860e+000	(1.19725931968389e+002dB,1.69506174320567e+002°)
3.38064836205972e+000	(1.19725275761449e+002dB,1.69482511923109e+002°)
3.38844156139193e+000	(1.19724616625376e+002dB,1.69458798543830e+002°)
3.39625272590399e+000	(1.19723954547538e+002dB,1.69435034088838e+002°)
3.40408189700991e+000	(1.19723289515254e+002dB,1.69411218464172e+002°)
3.41192911621919e+000	(1.19722621515797e+002dB,1.69387351575803e+002°)
3.41979442513699e+000	(1.19721950536392e+002dB,1.69363433329633e+002°)
3.42767786546441e+000	(1.19721276564204e+002dB,1.69339463631518e+002°)
3.43557947899865e+000	(1.19720599586352e+002dB,1.69315442387239e+002°)
3.44349930763329e+000	(1.19719919589905e+002dB,1.69291369502520e+002°)
3.45143739335847e+000	(1.19719236561877e+002dB,1.69267244883026e+002°)
3.45939377826112e+000	(1.19718550489232e+002dB,1.69243068434362e+002°)
3.46736850452522e+000	(1.19717861358885e+002dB,1.69218840062073e+002°)
3.47536161443196e+000	(1.19717169157694e+002dB,1.69194559671648e+002°)
3.48337315036002e+000	(1.19716473872469e+002dB,1.69170227168520e+002°)
3.49140315478576e+000	(1.19715775489965e+002dB,1.69145842458063e+002°)
3.49945167028347e+000	(1.19715073996887e+002dB,1.69121405445599e+002°)
3.50751873952558e+000	(1.19714369379885e+002dB,1.69096916036394e+002°)
3.51560440528288e+000	(1.19713661625560e+002dB,1.69072374135661e+002°)
3.52370871042477e+000	(1.19712950720449e+002dB,1.69047779648566e+002°)
3.53183169791947e+000	(1.19712236651057e+002dB,1.69023132480207e+002°)
3.53997341083425e+000	(1.19711519403811e+002dB,1.68998432535654e+002°)
3.54813389233565e+000	(1.19710798965107e+002dB,1.68973679719903e+002°)
3.55631318568975e+000	(1.19710075321267e+002dB,1.68948873937925e+002°)
3.56451133426234e+000	(1.19709348458576e+002dB,1.68924015094625e+002°)
3.57272838151919e+000	(1.19708618363258e+002dB,1.68899103094865e+002°)
3.58096437102626e+000	(1.19707885021477e+002dB,1.68874137843471e+002°)
3.58921934644995e+000	(1.19707148419356e+002dB,1.68849119245206e+002°)
3.59749335155732e+000	(1.19706408542953e+002dB,1.68824047204803e+002°)
3.60578643021632e+000	(1.19705665378273e+002dB,1.68798921626947e+002°)
3.61409862639603e+000	(1.19704918911272e+002dB,1.68773742416277e+002°)
3.62242998416688e+000	(1.19704169127844e+002dB,1.68748509477396e+002°)
3.63078054770091e+000	(1.19703416013830e+002dB,1.68723222714864e+002°)
3.63915036127196e+000	(1.19702659555017e+002dB,1.68697882033200e+002°)
3.64753946925597e+000	(1.19701899737140e+002dB,1.68672487336885e+002°)
3.65594791613114e+000	(1.19701136545869e+002dB,1.68647038530364e+002°)
3.66437574647823e+000	(1.19700369966823e+002dB,1.68621535518047e+002°)
3.67282300498074e+000	(1.19699599985569e+002dB,1.68595978204303e+002°)
3.68128973642521e+000	(1.19698826587615e+002dB,1.68570366493465e+002°)
3.68977598570139e+000	(1.19698049758408e+002dB,1.68544700289842e+002°)
3.69828179780255e+000	(1.19697269483342e+002dB,1.68518979497709e+002°)
3.70680721782565e+000	(1.19696485747762e+002dB,1.68493204021290e+002°)
3.71535229097161e+000	(1.19695698536943e+002dB,1.68467373764806e+002°)
3.72391706254557e+000	(1.19694907836108e+002dB,1.68441488632434e+002°)
3.73250157795709e+000	(1.19694113630426e+002dB,1.68415548528325e+002°)
3.74110588272042e+000	(1.19693315905007e+002dB,1.68389553356599e+002°)
3.74973002245472e+000	(1.19692514644901e+002dB,1.68363503021356e+002°)
3.75837404288433e+000	(1.19691709835101e+002dB,1.68337397426670e+002°)
3.76703798983897e+000	(1.19690901460548e+002dB,1.68311236476583e+002°)
3.77572190925405e+000	(1.19690089506114e+002dB,1.68285020075127e+002°)
3.78442584717082e+000	(1.19689273956622e+002dB,1.68258748126299e+002°)
3.79314984973670e+000	(1.19688454796835e+002dB,1.68232420534082e+002°)
3.80189396320550e+000	(1.19687632011454e+002dB,1.68206037202442e+002°)
3.81065823393761e+000	(1.19686805585121e+002dB,1.68179598035323e+002°)
3.81944270840035e+000	(1.19685975502426e+002dB,1.68153102936646e+002°)
3.82824743316811e+000	(1.19685141747891e+002dB,1.68126551810330e+002°)
3.83707245492267e+000	(1.19684304305986e+002dB,1.68099944560263e+002°)
3.84591782045342e+000	(1.19683463161117e+002dB,1.68073281090329e+002°)
3.85478357665760e+000	(1.19682618297633e+002dB,1.68046561304396e+002°)
3.86366977054057e+000	(1.19681769699822e+002dB,1.68019785106322e+002°)
3.87257644921605e+000	(1.19680917351912e+002dB,1.67992952399954e+002°)
3.88150365990636e+000	(1.19680061238069e+002dB,1.67966063089132e+002°)
3.89045144994269e+000	(1.19679201342401e+002dB,1.67939117077686e+002°)
3.89941986676531e+000	(1.19678337648960e+002dB,1.67912114269432e+002°)
3.90840895792390e+000	(1.19677470141730e+002dB,1.67885054568194e+002°)
3.91741877107771e+000	(1.19676598804633e+002dB,1.67857937877787e+002°)
3.92644935399588e+000	(1.19675723621541e+002dB,1.67830764102015e+002°)
3.93550075455765e+000	(1.19674844576253e+002dB,1.67803533144692e+002°)
3.94457302075266e+000	(1.19673961652511e+002dB,1.67776244909627e+002°)
3.95366620068116e+000	(1.19673074834002e+002dB,1.67748899300621e+002°)
3.96278034255427e+000	(1.19672184104342e+002dB,1.67721496221490e+002°)
3.97191549469428e+000	(1.19671289447081e+002dB,1.67694035576059e+002°)
3.98107170553485e+000	(1.19670390845730e+002dB,1.67666517268126e+002°)
3.99024902362130e+000	(1.19669488283709e+002dB,1.67638941201533e+002°)
3.99944749761085e+000	(1.19668581744392e+002dB,1.67611307280112e+002°)
4.00866717627290e+000	(1.19667671211095e+002dB,1.67583615407692e+002°)
4.01790810848927e+000	(1.19666756667056e+002dB,1.67555865488133e+002°)
4.02717034325446e+000	(1.19665838095460e+002dB,1.67528057425298e+002°)
4.03645392967592e+000	(1.19664915479430e+002dB,1.67500191123056e+002°)
4.04575891697430e+000	(1.19663988802019e+002dB,1.67472266485302e+002°)
4.05508535448371e+000	(1.19663058046219e+002dB,1.67444283415943e+002°)
4.06443329165200e+000	(1.19662123194968e+002dB,1.67416241818890e+002°)
4.07380277804100e+000	(1.19661184231124e+002dB,1.67388141598093e+002°)
4.08319386332679e+000	(1.19660241137491e+002dB,1.67359982657509e+002°)
4.09260659729998e+000	(1.19659293896814e+002dB,1.67331764901110e+002°)
4.10204102986594e+000	(1.19658342491758e+002dB,1.67303488232911e+002°)
4.11149721104509e+000	(1.19657386904938e+002dB,1.67275152556930e+002°)
4.12097519097317e+000	(1.19656427118900e+002dB,1.67246757777221e+002°)
4.13047501990148e+000	(1.19655463116123e+002dB,1.67218303797863e+002°)
4.13999674819717e+000	(1.19654494879019e+002dB,1.67189790522969e+002°)
4.14954042634349e+000	(1.19653522389945e+002dB,1.67161217856665e+002°)
4.15910610494008e+000	(1.19652545631181e+002dB,1.67132585703127e+002°)
4.16869383470322e+000	(1.19651564584953e+002dB,1.67103893966550e+002°)
4.17830366646608e+000	(1.19650579233410e+002dB,1.67075142551174e+002°)
4.18793565117905e+000	(1.19649589558644e+002dB,1.67046331361266e+002°)
4.19758983990994e+000	(1.19648595542677e+002dB,1.67017460301133e+002°)
4.20726628384430e+000	(1.19647597167465e+002dB,1.66988529275125e+002°)
